etak_id,annual_kwh/pv_m2,y-y_variation/pv_m2,monthly_average_kwh/pv_m2,pv_suitable_area,Jan_kwh/pv_m2,Feb_kwh/pv_m2,Mar_kwh/pv_m2,Apr_kwh/pv_m2,May_kwh/pv_m2,Jun_kwh/pv_m2,Jul_kwh/pv_m2,Aug_kwh/pv_m2,Sep_kwh/pv_m2,Oct_kwh/pv_m2,Nov_kwh/pv_m2,Dec_kwh/pv_m2
7537636,155.89,7.31,12.99,77.68343401655912,2.43,6.49,13.2,18.77,24.19,23.68,23.43,19.46,13.54,7.01,2.31,1.39
7537640,138.23,5.87,11.52,32.823184246411856,1.64,4.83,11.13,16.5,22.39,22.34,21.85,17.6,11.69,5.68,1.69,0.88
7537800,162.41,8.21,13.53,75.74647306104998,2.99,7.58,14.36,19.54,24.34,23.45,23.39,19.95,14.45,7.84,2.73,1.78
7537806,132.73,5.03,11.06,260.1215831836899,1.14,3.85,9.88,16.24,22.09,22.57,22.03,17.32,10.81,4.88,1.35,0.56
7537810,164.1,8.74,13.67,254.9744535283022,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7537825,164.1,8.74,13.67,153.70791855515262,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7537935,142.375,5.960000000000001,11.865,102.4574834251065,1.57,4.835,11.175,17.43,23.055,23.125,22.74,18.299999999999997,11.93,5.6899999999999995,1.69,0.825
7537938,154.04,7.12,12.84,35.29919352790926,2.24,6.18,12.84,18.74,24.06,23.67,23.43,19.39,13.29,6.76,2.19,1.27
7538216,164.1,8.74,13.67,361.32413129014395,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7538219,164.1,8.74,13.67,360.68472676506383,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7538221,164.1,8.74,13.67,361.50238156517213,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7541478,164.1,8.74,13.67,1703.3550064079259,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7541933,164.1,8.74,13.67,454.13227438479464,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7541936,164.1,8.74,13.67,175.96155358966934,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7541939,160.215,8.15,13.35,84.54009809849262,2.965,7.5,14.155000000000001,19.4,23.935000000000002,23.04,23.009999999999998,19.700000000000003,14.285,7.744999999999999,2.71,1.7650000000000001
7541944,161.63333333333333,8.42,13.466666666666667,99.83218587393553,3.1633333333333336,7.863333333333334,14.506666666666666,19.540000000000003,23.846666666666664,22.80666666666667,22.843333333333334,19.756666666666664,14.536666666666667,8.013333333333334,2.8533333333333335,1.9033333333333333
7541946,164.1,8.74,13.67,355.47379739070993,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7541947,164.1,8.74,13.67,164.40582594577694,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7541962,164.1,8.74,13.67,1021.8468272676292,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7541963,164.1,8.74,13.67,493.3742191896961,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7541966,164.1,8.74,13.67,227.09920794108882,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7541967,164.1,8.74,13.67,227.07585920950112,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7541971,149.37,6.786666666666666,12.450000000000001,76.87268889028843,2.0566666666666666,5.786666666666666,12.25,18.28,23.48,23.209999999999997,22.94333333333333,18.933333333333334,12.81,6.416666666666667,2.0500000000000003,1.1533333333333333
7546278,164.1,8.74,13.67,987.722900273867,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7546396,164.1,8.74,13.67,158.12843963871404,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7548854,164.1,8.74,13.67,460.5223706669812,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.889999999999999,8.36,3.02,2.06
7548862,157.345,7.720000000000001,13.11,274.5726067390561,2.705,7.0,13.67,18.985,23.905,23.189999999999998,23.07,19.475,13.870000000000001,7.38,2.5149999999999997,1.585
7552131,164.1,8.74,13.67,689.1028199580043,3.4,8.3,15.0,19.73,23.91,22.719999999999995,22.81,19.89,14.890000000000002,8.36,3.02,2.06
7552132,164.0581818181818,8.718181818181819,13.667272727272728,657.5523379952056,3.382727272727273,8.270000000000001,14.974545454545455,19.724545454545453,23.934545454545454,22.758181818181814,22.84090909090909,19.89636363636364,14.872727272727273,8.339090909090908,3.0081818181818183,2.0481818181818183
7552139,164.1,8.74,13.67,3333.3738224561553,3.4,8.3,15.0,19.73,23.91,22.719999999999995,22.81,19.89,14.890000000000002,8.36,3.02,2.06
7552140,164.1,8.74,13.67,2704.265492210613,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.890000000000002,8.36,3.02,2.06
7553424,164.1,8.74,13.67,530.7088946948629,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.889999999999999,8.36,3.02,2.06
7555371,157.05,7.51,13.09,91.36921006774394,2.49,6.65,13.34,19.11,24.16,23.6,23.44,19.63,13.7,7.12,2.37,1.44
7555372,154.51,7.25,12.88,91.12052195901794,2.33,6.33,12.95,18.84,23.99,23.49,23.33,19.41,13.39,6.86,2.26,1.33
7556321,148.18,6.56,12.35,178.5361235779331,1.9049999999999998,5.51,11.99,18.115000000000002,23.534999999999997,23.38,23.060000000000002,18.85,12.615,6.220000000000001,1.94,1.045
7556324,148.6,6.62,12.379999999999999,101.93157795837085,1.995,5.645,12.14,18.05,23.525,23.335,22.990000000000002,18.82,12.684999999999999,6.33,1.995,1.105
7556328,147.14833333333334,6.491666666666667,12.26,143.95343162775424,1.9283333333333335,5.493333333333333,11.973333333333334,17.84,23.416666666666668,23.21666666666667,22.85166666666667,18.669999999999998,12.541666666666666,6.203333333333333,1.9383333333333332,1.0616666666666668
7556394,140.33,5.89,11.69,84.61818955687443,1.54,4.79,11.0,17.23,22.67,22.78,22.37,18.07,11.77,5.62,1.68,0.81
7556445,150.495,7.045,12.545,84.47199253924819,2.285,6.154999999999999,12.695,18.134999999999998,23.42,22.97,22.71,18.84,13.065000000000001,6.720000000000001,2.195,1.3050000000000002
7557745,164.1,8.74,13.67,1477.8711557790773,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7558746,162.846,8.681999999999999,13.565999999999999,831.8766865621392,3.3659999999999997,8.222,14.852,19.634,23.73,22.548,22.644,19.759999999999998,14.77,8.278,2.994,2.04
7559893,164.1,8.74,13.67,881.4844319652711,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.890000000000004,14.89,8.36,3.02,2.06
7561080,164.1,8.74,13.67,504.0797331173609,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7563730,160.89,8.03,13.41,124.9499533980489,2.83,7.3,14.05,19.51,24.27,23.48,23.41,19.89,14.24,7.62,2.62,1.67
7563733,148.23000000000002,7.1,12.35,136.42230637308097,2.415,6.335000000000001,12.745000000000001,17.759999999999998,22.79,22.25,22.005,18.42,13.0,6.824999999999999,2.275,1.405
7563743,164.1,8.74,13.67,42.21825807652619,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7563748,157.25,7.49,13.1,84.2155830470428,2.48,6.63,13.36,19.08,24.24,23.7,23.52,19.64,13.7,7.11,2.36,1.43
7576150,164.1,8.74,13.67,418.3423544394948,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7576184,147.8325,6.595,12.317499999999999,180.91433799880193,1.96,5.59,12.035,18.0375,23.3975,23.2125,22.875,18.7725,12.620000000000001,6.279999999999999,1.975,1.085
7578035,164.1,8.74,13.67,565.5234040121488,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7583863,161.83714285714285,8.412857142857144,13.481428571428571,427.01669357086513,3.1814285714285715,7.88857142857143,14.572857142857144,19.474285714285713,23.884285714285713,22.842857142857138,22.865714285714287,19.740000000000002,14.558571428571428,8.047142857142857,2.86,1.9114285714285715
7583883,164.1,8.74,13.67,259.2648053216816,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7583889,164.1,8.74,13.67,302.9500876804863,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7583899,164.1,8.74,13.67,266.3394459220417,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7583905,154.00333333333333,7.516666666666667,12.83,252.803772036582,2.643333333333333,6.816666666666667,13.32,18.599999999999998,23.386666666666667,22.746666666666666,22.626666666666665,19.083333333333332,13.556666666666667,7.203333333333333,2.46,1.5566666666666666
7583908,164.1,8.74,13.67,248.26319024081573,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7583910,164.1,8.74,13.67,84.29495986595417,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7583913,164.1,8.74,13.669999999999998,350.06256224744874,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7583914,160.06599999999997,8.22,13.334,316.2774225104162,3.07,7.6640000000000015,14.322,19.244,23.776,22.798,22.776,19.578,14.346,7.872,2.774,1.8359999999999999
7583915,164.1,8.74,13.67,301.54389071517664,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7583916,164.1,8.74,13.669999999999998,324.81407179539093,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7583917,156.1925,7.827500000000001,13.0125,351.0284700231832,2.8425,7.205,13.7275,18.8575,23.4175,22.6475,22.575,19.235,13.875,7.5024999999999995,2.6075,1.69
7583918,164.1,8.74,13.67,321.4928828281047,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7583920,164.1,8.74,13.669999999999998,356.8150352353662,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7583923,159.78714285714287,8.215714285714286,13.311428571428573,366.7047048052549,3.0742857142857143,7.662857142857143,14.281428571428572,19.247142857142858,23.69,22.737142857142857,22.735714285714284,19.545714285714286,14.31857142857143,7.862857142857143,2.7785714285714285,1.8442857142857143
7583924,161.204,8.214,13.430000000000001,406.2118431609181,3.022,7.610000000000001,14.328,19.418,24.052,23.113999999999997,23.088,19.772,14.394,7.847999999999999,2.748,1.8
7583925,163.01666666666665,8.476666666666667,13.58,312.0321343998944,3.1999999999999997,7.943333333333334,14.673333333333332,19.616666666666667,24.066666666666666,23.016666666666666,23.043333333333333,19.886666666666667,14.656666666666666,8.1,2.8800000000000003,1.9233333333333331
7587443,164.1,8.74,13.67,273.5138830057175,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7587448,164.1,8.74,13.67,172.95941785059233,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7592418,164.1,8.74,13.67,1530.6573376154756,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7592423,152.12666666666667,7.169999999999999,12.676666666666668,77.67320047641498,2.3333333333333335,6.266666666666667,12.803333333333333,18.41,23.623333333333335,23.16,22.916666666666668,19.05,13.206666666666665,6.79,2.23,1.3399999999999999
7598412,164.1,8.74,13.67,195.8968304248453,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7598416,164.1,8.74,13.669999999999998,1353.7677395705311,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7598419,164.1,8.74,13.67,230.41503269641785,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7598420,163.908,8.662,13.654,235.0022168050033,3.336,8.190000000000001,14.904,19.716,23.986,22.842,22.91,19.91,14.828,8.282,2.976,2.016
7599195,164.1,8.74,13.67,28.8262880320618,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7599196,146.3,6.28,12.19,27.752770962250835,1.81,5.27,11.81,17.64,23.53,23.4,22.98,18.61,12.38,6.05,1.85,0.98
7600824,164.1,8.74,13.67,171.1000743061486,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7602439,164.1,8.74,13.67,203.18837222463725,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7602443,152.15,6.87,12.68,27.6999742025672,2.1,5.89,12.55,18.47,23.99,23.7,23.41,19.22,13.04,6.54,2.08,1.17
7603482,156.7775,7.77625,13.0625,250.0436792870853,2.7425,7.07125,13.65125,18.997500000000002,23.675,22.94125,22.853749999999998,19.4,13.86125,7.413749999999999,2.54625,1.61625
7603487,164.1,8.74,13.67,142.74872298998898,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7603495,164.1,8.74,13.669999999999998,2671.1772868411476,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7603504,164.1,8.74,13.669999999999998,1004.5969248999553,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7603505,151.25,7.0633333333333335,12.603333333333333,64.59542581207734,2.3366666666666664,6.25,12.796666666666667,18.233333333333334,23.463333333333335,22.996666666666666,22.753333333333334,18.91,13.143333333333333,6.79,2.2333333333333334,1.3433333333333335
7604204,162.01333333333332,8.473333333333334,13.496666666666668,155.66983823383896,3.1999999999999997,7.926666666666667,14.576666666666668,19.576666666666668,23.856666666666666,22.793333333333333,22.84,19.78,14.590000000000002,8.063333333333333,2.8766666666666665,1.9266666666666667
7612048,163.76,8.65,13.65,102.9008020494463,3.3,8.14,14.85,19.78,23.98,22.86,22.93,19.94,14.8,8.23,2.96,1.99
7614884,157.66666666666666,7.946666666666666,13.136666666666665,80.84417467899961,2.8666666666666667,7.300000000000001,13.876666666666667,19.080000000000002,23.623333333333335,22.8,22.75,19.426666666666666,14.023333333333333,7.583333333333333,2.6333333333333333,1.7
7614887,162.575,8.375,13.545,109.79684992933694,3.1399999999999997,7.825,14.555,19.55,24.115000000000002,23.115000000000002,23.11,19.87,14.57,8.015,2.83,1.88
7614994,152.2175,7.295,12.6875,46.30679313470446,2.455,6.4625,12.9475,18.435,23.435000000000002,22.87,22.6525,18.997500000000002,13.2925,6.925,2.3175,1.425
7614998,132.51,5.74,11.04,73.50214334417743,1.52,4.64,10.4,16.36,21.22,21.35,20.93,17.06,11.2,5.4,1.63,0.81
7615366,158.91,7.68,13.24,125.88010985643618,2.64,6.91,13.68,19.14,24.34,23.68,23.52,19.73,13.92,7.34,2.47,1.54
7616358,164.1,8.74,13.67,305.3923895525268,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7620600,162.85,8.29,13.57,46.24914521293924,3.04,7.67,14.45,19.63,24.32,23.39,23.36,19.98,14.52,7.91,2.77,1.81
7620604,129.79,5.43,10.82,27.880764385297866,1.35,4.3,10.0,16.02,21.01,21.29,20.81,16.81,10.86,5.14,1.51,0.7
7621727,164.1,8.74,13.67,53.96423988930468,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7622244,164.1,8.74,13.67,48.90228480779202,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7622376,164.1,8.74,13.67,109.90579218119936,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7624091,161.13666666666666,8.233333333333333,13.423333333333332,125.38442047702569,3.0500000000000003,7.653333333333333,14.356666666666667,19.393333333333334,24.0,23.046666666666667,23.02333333333333,19.74,14.406666666666666,7.876666666666666,2.766666666666667,1.82
7627060,164.1,8.74,13.67,20.93481471549558,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7646178,164.1,8.74,13.67,39.23271229678259,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7646198,164.1,8.74,13.67,410.72025845574706,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7646244,143.61,6.15,11.97,78.15104468896507,1.67,5.04,11.38,17.6,23.07,23.12,22.72,18.41,12.1,5.84,1.77,0.89
7647797,164.1,8.74,13.67,100.01993093917746,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7648083,158.94666666666666,8.125,13.241666666666667,629.2914842792318,3.03,7.57,14.186666666666667,19.115,23.638333333333335,22.69666666666667,22.671666666666667,19.455000000000002,14.228333333333333,7.791666666666667,2.7433333333333336,1.8133333333333335
7650443,164.1,8.74,13.67,34.670552085257384,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7653120,164.1,8.74,13.67,185.462890000479,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7658149,164.1,8.74,13.67,58.430498020708946,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7658265,164.1,8.74,13.67,40.722844182412246,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7658525,160.99857142857144,8.246428571428572,13.413571428571428,2473.3031861040345,3.0475,7.651071428571429,14.33607142857143,19.4175,23.95678571428571,23.002499999999998,22.990714285714287,19.734285714285715,14.398214285714287,7.869285714285715,2.766428571428571,1.8192857142857142
7658526,164.1,8.74,13.67,768.9815199841539,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7658537,148.815,6.65,12.405000000000001,94.75751213165609,2.0599999999999996,5.720000000000001,12.305,17.85,23.62,23.270000000000003,22.9,18.765,12.754999999999999,6.395,2.0199999999999996,1.15
7658538,148.85,6.64,12.4,43.68144145252777,2.05,5.7,12.29,17.87,23.64,23.3,22.93,18.79,12.74,6.38,2.01,1.14
7658540,148.65,6.63,12.39,49.10019183566831,2.05,5.7,12.28,17.83,23.6,23.26,22.89,18.75,12.74,6.38,2.01,1.14
7658545,160.38944444444442,8.261666666666667,13.361666666666666,775.4685177721133,3.086111111111111,7.704444444444444,14.344999999999999,19.331666666666667,23.76833333333333,22.802777777777777,22.80333333333333,19.61888888888889,14.381111111111112,7.8999999999999995,2.7911111111111113,1.8483333333333336
7658548,153.844,7.292,12.822,158.06168794606663,2.4,6.4319999999999995,13.012,18.698,23.753999999999998,23.247999999999998,23.066,19.246000000000002,13.39,6.9239999999999995,2.2960000000000003,1.3800000000000001
7658552,150.33,6.68,12.53,17.9840458107471,1.98,5.66,12.26,18.28,23.86,23.63,23.33,19.07,12.82,6.36,1.99,1.09
7662708,164.1,8.74,13.67,53.473113185999054,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7663425,164.1,8.74,13.67,28.47907633216925,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7663427,164.1,8.74,13.67,61.3298424793129,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7663462,142.78,5.96,11.9,47.83113752753359,1.64,4.91,11.37,17.21,23.19,23.19,22.7,18.25,12.0,5.75,1.71,0.87
7663469,164.1,8.74,13.67,31.602598399824988,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7664024,159.47285714285715,8.098571428571429,13.287714285714285,1723.8725253520163,2.9985714285714287,7.510571428571429,14.174000000000001,19.138571428571428,23.836,22.921142857142858,22.853142857142856,19.54342857142857,14.233142857142857,7.757142857142857,2.7151428571428573,1.7894285714285716
7664025,164.1,8.74,13.670000000000002,3580.7364067755484,3.4,8.3,15.0,19.73,23.909999999999997,22.72,22.81,19.89,14.89,8.36,3.0199999999999996,2.06
7664030,159.69875,8.27875,13.30375,463.5663897887854,3.1225,7.753750000000001,14.33625,19.245,23.57125,22.58375,22.59875,19.50375,14.355,7.92625,2.81625,1.87625
7664032,164.1,8.74,13.67,836.3145953276982,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7668538,164.1,8.74,13.67,29.699394855470345,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7668604,164.1,8.74,13.67,15.109626887143689,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7668746,164.1,8.74,13.67,30.71623473865564,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7668830,164.1,8.74,13.67,29.52673494123402,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7668831,164.1,8.74,13.67,28.314123388247072,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7668873,157.42,7.86,13.12,54.37670296633208,2.74,7.08,13.63,19.23,23.77,23.0,22.94,19.54,13.92,7.4,2.55,1.62
7668883,143.99,6.025,12.0,31.58819612941096,1.6,4.895,11.344999999999999,17.555,23.355,23.405,23.0,18.490000000000002,12.055,5.745,1.71,0.84
7671375,150.73,6.94,12.56,92.35154971547124,2.27,6.09,12.67,18.06,23.59,23.17,22.84,18.87,13.03,6.68,2.17,1.3
7671940,164.1,8.74,13.67,45.69054541879253,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7671960,164.1,8.74,13.67,42.960693359375,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7673195,164.1,8.74,13.67,70.33745657250482,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7673319,164.1,8.74,13.67,66.07472402156395,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7673723,164.1,8.74,13.67,7.4070266292463005,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7673724,164.1,8.74,13.67,297.7185789316735,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7674005,164.1,8.74,13.67,63.80346822394037,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7677227,164.1,8.74,13.67,44.26030121645355,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7687275,164.1,8.74,13.67,42.533568570144,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7689638,164.1,8.74,13.67,32.901951642457924,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7692549,152.922,7.220000000000001,12.744,139.7683300656431,2.392,6.3839999999999995,12.988,18.426,23.674,23.158,22.918,19.096,13.318000000000001,6.904000000000001,2.278,1.374
7692596,151.85666666666668,7.326666666666667,12.653333333333334,153.08132863596623,2.4766666666666666,6.54,12.986666666666666,18.406666666666666,23.26,22.69666666666667,22.51,18.916666666666668,13.299999999999999,6.983333333333333,2.3433333333333333,1.4400000000000002
7692598,161.26749999999998,8.2975,13.435,283.9627053752201,3.1075,7.75,14.4375,19.3975,23.925,22.935,22.924999999999997,19.7125,14.4575,7.944999999999999,2.805,1.86
7692610,164.1,8.74,13.67,111.01301760451236,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7692787,158.74,8.145,13.225,57.40628880375511,3.0549999999999997,7.575,14.17,18.990000000000002,23.655,22.695,22.634999999999998,19.405,14.195,7.785,2.745,1.83
7692981,164.1,8.74,13.67,30.84502183624653,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7693501,158.42999999999998,7.98,13.200000000000001,153.19858955467876,2.9133333333333336,7.363333333333334,14.016666666666666,19.040000000000003,23.77333333333333,22.89,22.816666666666663,19.47,14.106666666666667,7.6433333333333335,2.6566666666666667,1.7300000000000002
7693503,164.1,8.74,13.67,230.8681926588112,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7693505,164.1,8.74,13.67,316.7907129187009,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7697714,164.1,8.74,13.67,58.327202892758216,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7697717,164.1,8.74,13.67,48.98985788595552,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7700792,164.1,8.74,13.67,78.84096985050668,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
7701603,147.31,6.59,12.28,67.0175158105982,2.05,5.67,12.19,17.66,23.34,23.06,22.66,18.56,12.63,6.35,2.0,1.15
