etak_id,lat,lon,total_roof_area,district,ehr_code,address_id,address,name,type,year,total_area,floors,energy_label,residential,assembly,business,educational,industrial,institutional,mercantile,storage,other
6123976,58.35334923004648,26.72137636805697,63.74,Ropka,104017972.0,EE00751835,"Võruvälja tänav 18/8, Tartu linn",Ridaelamu sektsioon nr 8,üksikelamu,1980.0,138.0,2.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710548,58.36942820012561,26.73394422397997,292.0,Karlova,104013813.0,EE00747976,"Kalevi tänav 81, Tartu linn",Elamu,muu kolme või enama korteriga elamu,1977.0,472.0,2.0,,0.7364406779661018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723521,58.35799173088787,26.780710938855915,222.93,Ihaste,104040006.0,EE00772166,"Andrus Johani tänav 8, Tartu linn",Elamu,üksikelamu,1995.0,127.3,2.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644762,58.37822201403852,26.75700024080648,279.47,Annelinna,104037057.0,EE00769599,"Sarapuu tänav 6, Tartu linn",Üksikelamu,üksikelamu,1977.0,156.2,2.0,,0.6927016645326505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698275,58.34335088357763,26.594846697706224,167.92,Endine Tähtvere vald,104031489.0,EE00764517,"Tera tee 2, Tartu linn",Taluelamu,üksikelamu,1904.0,100.8,1.0,,0.4692460317460317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725425,58.35413731163017,26.722503614274896,240.54,Ropka,104040583.0,EE00772709,"Jalaka tänav 3, Tartu linn",Elamu,üksikelamu,1977.0,103.1,1.0,,0.6983511154219205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737715,58.38151609175716,26.76251583105756,145.88,Jaamamõisa,120271807.0,EE01167822,"Käbi tänav 15, Tartu linn",Kaksikelamu sektsioon,üksikelamu,2005.0,131.6,1.0,,0.9718844984802432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736713,58.37816492937952,26.727181072101047,7552.01,Kesklinna,120262612.0,ME01151342,"Riia tänav 1, Tartu linn",Tartu kaubamaja,kaubandushoone,2005.0,30397.9,4.0,F,0.0,0.0314824379315676,0.0,0.0,0.0,0.0014803654199796,0.6552623700979343,0.2410034903726902,0.0
715134,58.38362399222365,26.69663607551059,1875.25,Tähtvere,104038514.0,EE01874267,"Hiie tänav 11, Tartu linn",Hiie kool,põhikooli või gümnaasiumi õppehoone,1966.0,6358.0,4.0,D,0.0,0.0,0.0030040893362692,0.5812834224598931,0.0,0.4157124882038376,0.0,0.0,0.0
7163830,58.39462497342897,26.620353748723563,74.83,Endine Tähtvere vald,nan,ME03626864,"Kulli tee 11, Tartu linn",,,,,,,,,,,,,,,
729831,58.351144159107214,26.698598504621504,335.6,Tammelinna,104025618.0,EE00759021,"Räägu tänav 24, Tartu linn",Elamu,üksikelamu,1967.0,160.5,2.0,,0.5651090342679128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724003,58.37726227520925,26.687551508636314,225.07,Veeriku,104031755.0,EE01854309,"Ilmatsalu tänav 26, Tartu linn",Elamu,muu kolme või enama korteriga elamu,1977.0,320.2,2.0,G,0.6449094316052467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5693979,58.38104518568503,26.76231413169867,135.25,Jaamamõisa,120271783.0,EE01167783,"Käbi tänav 9, Tartu linn",Kaksikelamu sektsioon,üksikelamu,2005.0,110.4,1.0,,0.9664855072463768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714478,58.38085281613269,26.740181132723723,30.29,Ülejõe,nan,,,,,,,,,,,,,,,,,
717706,58.38247729886052,26.701940518191627,260.05,Tähtvere,104041424.0,EE01668779,"Lydia Koidula tänav 2, Tartu linn",Eramu,üksikelamu,1977.0,276.2,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711279,58.37999618447145,26.74751289904696,230.56,Annelinna,104033756.0,EE00766578,"Anne tänav 24, Tartu linn",Elamu-kauplus,üksikelamu,1977.0,430.4,2.0,,0.7098048327137547,0.0,0.0,0.0,0.0,0.0,0.2901951672862454,0.0,0.0
712726,58.40078399946147,26.72673444836503,191.32,Raadi-Kruusamäe,120819614.0,EE03611147,"Vahi tänav 46, Tartu linn",,,,,,,,,,,,,,,
715599,58.38850642112781,26.705967398420587,192.46,Supilinna,104032891.0,EE00765793,"Allika tänav 6, Tartu linn",Elamu,üksikelamu,1977.0,173.2,1.0,,0.8631639722863742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728038,58.36438987987456,26.733890778563868,99.37,Karlova,104023684.0,EE00757240,"Sõbra tänav 27, Tartu linn",Elamu,üksikelamu,1977.0,137.9,2.0,,0.8375634517766497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713661,58.372573690771546,26.682481031778885,172.83,Veeriku,104016827.0,EE00750756,"Kressi tänav 6, Tartu linn",Elamu,üksikelamu,1981.0,86.1,1.0,,0.6016260162601627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721772,58.36391315037808,26.729888842662668,309.77,Karlova,104025800.0,EE00759198,"Tähe tänav 85, Tartu linn",Korterelamu,muu kolme või enama korteriga elamu,1946.0,517.6,2.0,,0.8684312210200927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727587,58.36101686974336,26.7079808774763,126.37,Tammelinna,104040256.0,EE00772397,"Västriku tänav 12, Tartu linn",Elamu,üksikelamu,1986.0,85.4,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716212,58.37364592210684,26.688161376552387,45.85,Veeriku,nan,ME03033400,"Maisi tänav 5, Tartu linn",,,,,,,,,,,,,,,
720540,58.37711858587432,26.704706294959777,871.88,Vaksali,104030468.0,EE00763554,"Vabriku tänav 3, Tartu linn",Elamu,muu kolme või enama korteriga elamu,1912.0,3031.3,4.0,C,0.7094645861511562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6279426,58.35779857775466,26.59477102880752,43.12,Endine Tähtvere vald,nan,ME03139557,"Risu tee 9, Tartu linn",,,,,,,,,,,,,,,
715717,58.3853853273956,26.71581338148765,150.81,Supilinna,104013659.0,EE00747836,"Herne tänav 20, Tartu linn",Üksikelamu,üksikelamu,1977.0,174.0,2.0,,0.8132183908045977,0.0,0.0,0.0,0.0,0.0,0.4454022988505747,0.0,0.0
717323,58.38352334736047,26.710860718006,1314.37,Tähtvere,104040503.0,ME00772635,"Jakobi tänav 41, Tartu linn",Tartu katoliku kool,muu haridus- või teadushoone,1996.0,2391.4,3.0,,0.0,0.0,0.0,0.980973488333194,0.0,0.0,0.0,0.0,0.0
719999,58.37699153345165,26.74704617490703,686.09,Annelinna,104017953.0,EE00751821,"Pikk tänav 96, Tartu linn",Elamu,muu kolme või enama korteriga elamu,1993.0,3439.1,5.0,E,0.7645895728533628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728791,58.344541365504334,26.790269336281987,286.33,Ihaste,104019316.0,EE00753045,"Hipodroomi tänav 26, Tartu linn",Aiamaja,"suvila, aiamaja",1977.0,58.1,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707458,58.39539438137832,26.61946034404732,583.66,Endine Tähtvere vald,104027326.0,ME00760644,"Kulli tee 13, Tartu linn",Laut,"loomakasvatushoone, sealhulgas karuslooma- või linnukasvatus",,361.7,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5694415,58.38751648642173,26.736503570880213,80.84,Raadi-Kruusamäe,nan,ME03057207,"Kasarmu tänav 6, Tartu linn",,,,,,,,,,,,,,,
723605,58.3629353897316,26.698194296385257,163.41,Tammelinna,104033843.0,EE00766659,"Elva tänav 41a, Tartu linn",Elamu,üksikelamu,1977.0,250.0,2.0,,0.4952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5694212,58.383589122539775,26.718799496573187,525.82,Kesklinna,104016208.0,EE00750194,"Lai tänav 28, Tartu linn",Elamu-ärihoone (lai 28),muu kolme või enama korteriga elamu,1864.0,1388.8,3.0,,0.5243375576036867,0.1659706221198156,0.2514400921658986,0.0,0.0,0.0,0.0,0.0,0.0
727450,58.364590537995824,26.72499478081802,29.55,Karlova,nan,,,,,,,,,,,,,,,,,
713307,58.38153627273156,26.7490577011403,127.1,Annelinna,104015867.0,EE00749883,"Jaama tänav 119, Tartu linn",Elamu,üksikelamu,1995.0,127.1,1.0,,0.5704169944925256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713423,58.38185873568887,26.740953683487533,28.33,Ülejõe,nan,,,,,,,,,,,,,,,,,
6711114,58.37834227896617,26.77290565792377,2502.98,Annelinna,120674686.0,ME03228870,"Jaama tänav 207, Tartu linn",Päästeameti ja häirekeskuse hoone,päästeteenistuse hoone,2014.0,4291.0,3.0,B,0.0,0.0,0.1246562572826846,0.0,0.0,0.7844325332090422,0.0,0.0,0.0
718872,58.39049390546856,26.736292315256293,131.19,Raadi-Kruusamäe,104013769.0,EE00747932,"Jänese tänav 18, Tartu linn",Elamu,üksikelamu,1977.0,98.4,1.0,,0.7713414634146342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724526,58.357531228693816,26.696918816614325,249.95,Tammelinna,104016807.0,EE00750736,"Tamme puiestee 71, Tartu linn",Elamu,üksikelamu,1973.0,250.1,1.0,,0.6045581767293082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720846,58.37615373137504,26.6906255848496,187.8,Veeriku,104040561.0,EE00772687,"Veeriku tänav 23, Tartu linn",Elamu,üksikelamu,1977.0,103.0,1.0,,0.6271844660194175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6555785,58.35028581822855,26.781193843094208,33.71,Ihaste,nan,ME03272276,"Männimetsa tee 48b/6, Tartu linn",,,,,,,,,,,,,,,
7311131,58.3773392415037,26.704652764917974,67.36,Vaksali,121380401.0,ME03990868,"Vabriku tänav 3, Tartu linn",,,,,,,,,,,,,,,
717216,58.374641987418286,26.719464705482267,1212.88,Kesklinna,104025532.0,EE00758939,"Pepleri tänav 14, Tartu linn",Ühiselamu,ühiselamu üliõpilastele või õpilastele,1959.0,4843.5,4.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6245320,58.38186686387864,26.744677676038027,30.01,Ülejõe,nan,,,,,,,,,,,,,,,,,
5694234,58.36969503499964,26.681841096513832,234.31,Veeriku,104038856.0,EE00771146,"Nisu tänav 46, Tartu linn",Kaksikelamu seksioon,kahe korteriga elamu,1995.0,239.8,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730260,58.34835834113755,26.78875386684648,125.94,Ihaste,104018526.0,EE00752320,"Sinilille tänav 9, Tartu linn",Elamu,üksikelamu,1977.0,78.2,1.0,,0.407928388746803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723426,58.3569171555808,26.709109070606228,140.02,Tammelinna,104015551.0,EE00749578,"Ööbiku tänav 9, Tartu linn",Elamu,üksikelamu,1977.0,139.4,1.0,,0.9576757532281204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703261,58.38779299474974,26.57982355281077,251.58,Endine Tähtvere vald,120766687.0,ME02904555,"Ojaääre tänav 21, Tartu linn",Kuur,"elamu, kooli vms abihoone",1895.0,153.0,1.0,,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726193,58.36823944084141,26.72838276149518,97.87,Karlova,104015579.0,EE00749605,"Õnne tänav 28, Tartu linn",Elamu õnne 28,muu kolme või enama korteriga elamu,1977.0,91.9,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711359,58.381247753791015,26.733614047913,36.26,Ülejõe,nan,ME03026051,"Põik tänav 14, Tartu linn",,,,,,,,,,,,,,,
712584,58.39653569623393,26.717552977353936,147.97,Raadi-Kruusamäe,104014468.0,EE00748579,"Niidu tänav 2, Tartu linn",Elamu,üksikelamu,1977.0,123.1,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716374,58.37260248825225,26.68820933218728,245.97,Veeriku,104016739.0,EE00750681,"Rukki tänav 11, Tartu linn",Elamu,kahe korteriga elamu,1977.0,230.1,1.0,,0.6458061712299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718735,58.38128231159486,26.75068935337788,152.07,Annelinna,104027840.0,EE00761113,"Jaama tänav 127, Tartu linn",Elamu,üksikelamu,1995.0,101.7,1.0,,0.727630285152409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719468,58.37016925252869,26.68936565941642,35.37,Veeriku,nan,ME03027004,"Viljandi maantee 33, Tartu linn",,,,,,,,,,,,,,,
644504,58.39013608015839,26.73270559445921,108.48,Raadi-Kruusamäe,nan,ME03026099,"Orava tänav 13, Tartu linn",,,,,,,,,,,,,,,
710636,58.36017193989955,26.73888646085371,729.9,Karlova,104039529.0,ME00771745,"Turu tänav 37, Tartu linn",Hulgiladu,muu laohoone,2001.0,664.6,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7025867,58.35786602177042,26.78186039440325,137.13,Ihaste,120761326.0,EE03474259,"Ado Vabbe tänav 4/3, Tartu linn",Ridaelamu sektsioon,üksikelamu,1999.0,68.3,2.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712473,58.36520424176401,26.729682964948584,297.21,Karlova,120737738.0,EE03440910,"Tähe tänav 75, Tartu linn",Korterelamu,muu kolme või enama korteriga elamu,1911.0,496.1,3.0,,0.8649465833501311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729488,58.351465456642735,26.725650654856143,131.77,Ropka,104042439.0,EE00774405,"Metalli tänav 6, Tartu linn",Elamu,üksikelamu,1977.0,103.3,1.0,,0.7115198451113263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724231,58.380162793504205,26.69953964670226,130.04,Tähtvere,104040683.0,EE00772793,"Vikerkaare tänav 47, Tartu linn",Üksikelamu,üksikelamu,1977.0,210.3,2.0,,0.5392296718972895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340196,58.45481970767734,26.580505820302086,144.43,Endine Tähtvere vald,104049176.0,ME00780886,,Garaaz,"elamu, kooli vms abihoone",,112.1,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5692974,58.34388774737037,26.78673399311813,81.38,Ihaste,nan,ME03052005,"Kodukolde tänav 25, Tartu linn",,,,,,,,,,,,,,,
5694233,58.3692610703779,26.68193751797844,111.76,Veeriku,104037263.0,EE00769780,"Nisu tänav 52, Tartu linn",Eramu,üksikelamu,1995.0,251.3,2.0,,0.5097493036211699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716461,58.37224002097615,26.776524790999687,1132.93,Annelinna,104018086.0,EE00751941,"Mõisavahe tänav 35, Tartu linn",Elamu,muu kolme või enama korteriga elamu,1995.0,9860.5,9.0,D,0.325237056944374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720552,58.37702731156615,26.7690747557712,1723.83,Annelinna,104018068.0,ME00751924,"Kaunase puiestee 69, Tartu linn",Lastepäevakodu,"koolieelne lasteasutus (lastesõim, -aed, päevakodu, lasteaed-algkool)",1980.0,2565.1,2.0,F,0.0,0.0,0.0,0.8248021519628864,0.0,0.0,0.0,0.0,0.0
727336,58.34509503679286,26.74041955367001,53.47,Ropka tööstuse,104040716.0,ME00772823,"Turu tänav 63/1, Tartu linn",Kiirtoitlustuskoht,muu toitlustushoone,1996.0,36.5,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706366,58.4113894758903,26.577382295938826,108.97,Endine Tähtvere vald,104032032.0,EE00765029,,Elamu,üksikelamu,1900.0,62.7,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717079,58.39464038428694,26.7195254379198,138.25,Raadi-Kruusamäe,104041243.0,EE00773297,"Kalmistu tänav 1, Tartu linn",Elamu,üksikelamu,1977.0,98.7,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7778905,58.369227199576336,26.716880484518864,393.34,Vaksali,121286196.0,EE03758112,"Kastani tänav 133, Tartu linn",Korterelamu,muu kolme või enama korteriga elamu,2020.0,768.8,3.0,B,0.9001040582726327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711705,58.35905822975175,26.711593963521143,98.7,Tammelinna,104037289.0,EE00769801,"Kungla tänav 37a, Tartu linn",Üksikelamu,üksikelamu,1977.0,112.1,2.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731906,58.34706451391604,26.70606323733413,179.83,Variku,104041639.0,EE00773648,"Kesa tänav 26, Tartu linn",Elamu,üksikelamu,1977.0,173.5,2.0,,0.5060518731988473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715114,58.368797645147474,26.684814826682555,40.19,Veeriku,nan,ME03025429,"Viljandi maantee 57, Tartu linn",,,,,,,,,,,,,,,
724661,58.356846952186274,26.692402499703693,1246.72,Tammelinna,104018934.0,EE00752688,"Savi tänav 8, Tartu linn",Elamu,muu kolme või enama korteriga elamu,1995.0,2961.1,3.0,,0.6901489311404545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722998,58.359303069798415,26.72695932901157,67.32,Karlova,nan,ME03043434,"Teguri tänav 21, Tartu linn",,,,,,,,,,,,,,,
704459,58.3628974320192,26.65486171229415,301.06,Endine Tähtvere vald,120703835.0,EE03358224,"Pilve tänav 7, Tartu linn",Elamu,üksikelamu,1996.0,133.1,1.0,,0.729526671675432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707476,58.39463744450436,26.619369274907168,510.48,Endine Tähtvere vald,104019697.0,EE00753422,"Kulli tee 11, Tartu linn",Korterelamu,muu kolme või enama korteriga elamu,1904.0,360.2,2.0,,0.8242642976124375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644904,58.38043055298148,26.723388218303924,889.9,Kesklinna,104047454.0,ME00779232,"Raekoja plats 12, Tartu linn",Äri- ja büroohoone,büroohoone,2001.0,2044.8,4.0,,0.026017214397496,0.1395246478873239,0.6882824726134585,0.0,0.0,0.0,0.0,0.0,0.0
7121706,58.35754208080491,26.741627995959348,1827.93,Karlova,120810755.0,ME03595662,"Turu tänav 34, Tartu linn",Ärihoone,büroohoone,2017.0,4310.0,3.0,,0.0,0.0,0.5174013921113689,0.0,0.0,0.0,0.3683758700696056,0.0,0.0
724126,58.36063616438213,26.727537325968864,76.64,Karlova,104032767.0,ME00765689,"Tehase tänav 17a, Tartu linn",Kauplus,kaubandushoone,,49.7,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
726964,58.35486643800897,26.683422124963467,1413.9,Ränilinna,104038740.0,ME00771052,"Riia tänav 142, Tartu linn",Büroohoone,büroohoone,2004.0,7859.6,5.0,B,0.0,0.0,0.7320474324393099,0.0,0.0,0.0,0.0,0.0,0.0
722552,58.35944244506343,26.70235963964601,160.77,Tammelinna,104041426.0,EE00773453,"Soinaste tänav 23, Tartu linn",Elamu,üksikelamu,1977.0,125.5,1.0,,0.6047808764940239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722631,58.36324599421085,26.738276624641003,57.79,Karlova,nan,ME03031418,"Saekoja tänav 7, Tartu linn",,,,,,,,,,,,,,,
724633,58.36148691484958,26.743115643147803,398.61,Karlova,nan,ME03027754,"Turu tänav 30c, Tartu linn",,,,,,,,,,,,,,,
717822,58.38716154912951,26.73444009573984,132.61,Ülejõe,104039134.0,EE00771397,"Roosi tänav 30a, Tartu linn",Elamu,üksikelamu,1938.0,122.6,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717501,58.384593374792495,26.713994101395865,437.59,Supilinna,104014232.0,EE00748358,"Lepiku tänav 3, Tartu linn",Elamu,muu kolme või enama korteriga elamu,1977.0,663.2,2.0,,0.8247889022919179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731921,58.34877939637097,26.699769944660268,184.06,Variku,104039709.0,EE00771909,"Kopli tänav 45, Tartu linn",Eramu,üksikelamu,1995.0,321.1,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718965,58.38733036763983,26.6962548677644,156.85,Tähtvere,104033818.0,EE01668578,"Friedrich Reinhold Kreutzwaldi tänav 50, Tartu linn",Elamu,kahe korteriga elamu,1904.0,206.2,2.0,,0.5674102812803105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716621,58.36797344045266,26.733396415629983,82.43,Karlova,104027833.0,EE00761106,"Õnne tänav 43a, Tartu linn",Elamu,üksikelamu,1977.0,96.3,2.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720119,58.357681735844544,26.70864025489748,136.34,Tammelinna,104031251.0,EE00764300,"Ööbiku tänav 13a, Tartu linn",Elamu,üksikelamu,1977.0,241.0,2.0,,0.4970954356846473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644501,58.39094401399868,26.71730013965185,99.26,Ülejõe,104042049.0,EE00774039,"Ujula tänav 88, Tartu linn",Elamu,üksikelamu,1977.0,190.6,2.0,,0.7418677859391396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710885,58.39054103430855,26.73037221711738,104.7,Raadi-Kruusamäe,104042306.0,EE00774279,"Peetri tänav 64a, Tartu linn",Elamu,üksikelamu,1977.0,194.5,1.0,,0.6066838046272494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719991,58.37869480836583,26.71455359237937,186.25,Kesklinna,120607077.0,ME02066190,"Karl Ernst von Baeri tänav 17a, Tartu linn",Endine pumbahoone,muu erihoone,1955.0,103.1,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
726368,58.37274821014268,26.713218010478872,264.17,Vaksali,104023662.0,EE01865824,"Kastani tänav 55, Tartu linn",Elamu,muu kolme või enama korteriga elamu,1977.0,340.1,2.0,,0.6992061158482799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728994,58.36197349590692,26.697967940340817,215.73,Tammelinna,104013559.0,EE00747756,"Arbi tänav 10, Tartu linn",Elamu,üksikelamu,1986.0,72.8,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716032,58.34676103279003,26.72685551154312,896.92,Ropka tööstuse,104030693.0,EE00763771,"Vasara tänav 25b, Tartu linn",Elamu,muu kolme või enama korteriga elamu,1983.0,4382.5,5.0,,0.7613006274957217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727137,58.37408101701476,26.69676815059142,211.76,Veeriku,104015011.0,EE01750936,"Nikolai Lunini tänav 21, Tartu linn",Elamu,üksikelamu,1977.0,348.0,2.0,,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716533,58.35354594005885,26.764900723905235,147.71,Ihaste,104018884.0,EE00752639,"Salutähe tänav 29, Tartu linn",Aiamaja katusekorruse ehitus,"suvila, aiamaja",1985.0,120.8,2.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720447,58.37651304112455,26.704646788144515,340.32,Vaksali,104023005.0,EE00756597,"Vabriku tänav 4, Tartu linn",Elamu (vabriku 4),muu kolme või enama korteriga elamu,1903.0,540.6,2.0,E,0.9378468368479468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714091,58.39260392418234,26.73484335997953,59.8,Raadi-Kruusamäe,nan,ME03024971,"Jänese tänav 2, Tartu linn",,,,,,,,,,,,,,,
711704,58.35906469861896,26.71139955237412,59.62,Tammelinna,nan,ME03047648,"Kungla tänav 37, Tartu linn",,,,,,,,,,,,,,,
726942,58.34573891881584,26.779837772525703,174.05,Ihaste,104017967.0,EE00751830,"Koidutähe tänav 6, Tartu linn",Elamu,üksikelamu,1993.0,176.9,2.0,,0.5115884680610514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726491,58.34242319180549,26.780782158250663,224.52,Ihaste,104018794.0,EE00752556,"Kodukolde tänav 1, Tartu linn",Üksikelamu,üksikelamu,1973.0,177.1,2.0,,0.9062676453980802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705731,58.38233264175266,26.574262431730773,220.44,Endine Tähtvere vald,120191360.0,EE01064204,"Õngu tee 13, Tartu linn",Elamu,üksikelamu,1904.0,158.1,2.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711345,58.36982881265287,26.722659504519687,66.71,Karlova,121295955.0,ME03030266,"Lootuse tänav 27, Tartu linn",,,,,,,,,,,,,,,
5694354,58.40658886313421,26.69925992679392,261.97,Kvissentali,120689848.0,EE03306386,"Lootsi tänav 14, Tartu linn",Üksikelamu,üksikelamu,2014.0,322.6,2.0,B,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724823,58.3735287818345,26.730840433984707,802.15,Kesklinna,104013794.0,ME00747957,"Kalevi tänav 24, Tartu linn",Klubihoone,"klubi, rahvamaja",,1528.4,2.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719952,58.37566677327903,26.69060976313672,187.9,Veeriku,104016132.0,EE00750128,"Veeriku tänav 27, Tartu linn",Elamu,üksikelamu,1963.0,231.1,2.0,,0.6057983556901775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727901,58.345810794822526,26.781733769653417,105.94,Ihaste,104018164.0,ME00752016,"Kasesalu tänav 6a, Tartu linn",Kauplus,muu kaubandushoone,1994.0,46.1,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
726283,58.351680615777,26.78679363389825,361.54,Ihaste,104040678.0,EE01668740,"Peet Areni tänav 4, Tartu linn",Üksikelamu,üksikelamu,2007.0,530.1,2.0,,0.5195246179966043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728549,58.34750648679466,26.720693136185844,185.38,Ropka,104032560.0,EE00765517,"Alasi tänav 20, Tartu linn",Elamu,üksikelamu,1977.0,182.8,2.0,,0.4934354485776805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714373,58.38447314324486,26.732396958009563,370.64,Ülejõe,104039995.0,EE00772155,"Kivi tänav 42, Tartu linn",Elamu,muu kolme või enama korteriga elamu,1977.0,619.3,2.0,,0.8173744550298725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734159,58.36109031111692,26.680495196243857,266.34,Maarjamõisa,120243484.0,EE01103891,"Põldmarja tänav 19, Tartu linn",Üksikelamu,üksikelamu,2007.0,130.1,1.0,,0.9485011529592622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731746,58.35477517801693,26.6961305897748,203.74,Tammelinna,104038993.0,EE00771268,"Tamme puiestee 87, Tartu linn",Eramu,üksikelamu,1977.0,259.3,2.0,,0.5256459699190128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5690653,58.35396518262357,26.77833336090501,33.51,Ihaste,nan,ME03050301,"Näsiniine tänav 3, Tartu linn",,,,,,,,,,,,,,,
726560,58.3541497850847,26.72685782787347,207.28,Ropka,104016125.0,EE00750121,"Vasara tänav 34, Tartu linn",Elamu,üksikelamu,1958.0,152.4,1.0,,0.7631233595800524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
