value_kwh,filename,etak_id,address_id,month,year
2146.48,data_electricity_LP01845750_None_697182375_2022-01-01_2022-12-31.csv,None,LP01845750,8,2022
2561.66,data_electricity_LP01845750_None_697182375_2022-01-01_2022-12-31.csv,None,LP01845750,9,2022
3224.124,data_electricity_LP01845750_None_697182375_2022-01-01_2022-12-31.csv,None,LP01845750,10,2022
4340.554,data_electricity_LP01845750_None_697182375_2022-01-01_2022-12-31.csv,None,LP01845750,11,2022
4659.807,data_electricity_LP01845750_None_697182375_2022-01-01_2022-12-31.csv,None,LP01845750,12,2022
264.913,data_electricity_LP03373434_None_697182282_2021-01-01_2021-12-31.csv,None,LP03373434,7,2021
229.27700000000002,data_electricity_LP03373434_None_697182282_2021-01-01_2021-12-31.csv,None,LP03373434,8,2021
248.985,data_electricity_LP03373434_None_967971663_2022-01-01_2022-12-31.csv,None,LP03373434,8,2022
260.514,data_electricity_LP03491138_None_697182275_2021-01-01_2021-12-31.csv,None,LP03491138,7,2021
233.815,data_electricity_LP03491138_None_697182275_2021-01-01_2021-12-31.csv,None,LP03491138,8,2021
234.457,data_electricity_LP03491138_None_967971657_2022-01-01_2022-12-31.csv,None,LP03491138,8,2022
478.304,data_electricity_LP03604934_None_697182391_2021-01-01_2021-12-31.csv,None,LP03604934,7,2021
645.796,data_electricity_LP03604934_None_697182391_2021-01-01_2021-12-31.csv,None,LP03604934,8,2021
819.514,data_electricity_LP03604934_None_697182391_2021-01-01_2021-12-31.csv,None,LP03604934,9,2021
1048.721,data_electricity_LP03604934_None_697182391_2021-01-01_2021-12-31.csv,None,LP03604934,10,2021
1200.138,data_electricity_LP03604934_None_697182391_2021-01-01_2021-12-31.csv,None,LP03604934,11,2021
1295.887,data_electricity_LP03604934_None_697182391_2021-01-01_2021-12-31.csv,None,LP03604934,12,2021
1314.863,data_electricity_LP03604934_None_697182391_2022-01-01_2022-12-31.csv,None,LP03604934,1,2022
1034.163,data_electricity_LP03604934_None_697182391_2022-01-01_2022-12-31.csv,None,LP03604934,2,2022
941.99,data_electricity_LP03604934_None_697182391_2022-01-01_2022-12-31.csv,None,LP03604934,3,2022
708.974,data_electricity_LP03604934_None_697182391_2022-01-01_2022-12-31.csv,None,LP03604934,4,2022
544.518,data_electricity_LP03604934_None_697182391_2022-01-01_2022-12-31.csv,None,LP03604934,5,2022
424.455,data_electricity_LP03604934_None_697182391_2022-01-01_2022-12-31.csv,None,LP03604934,6,2022
487.489,data_electricity_LP03604934_None_697182391_2022-01-01_2022-12-31.csv,None,LP03604934,7,2022
695.76,data_electricity_LP03604934_None_697182391_2022-01-01_2022-12-31.csv,None,LP03604934,8,2022
754.508,data_electricity_LP03604934_None_697182391_2022-01-01_2022-12-31.csv,None,LP03604934,9,2022
984.307,data_electricity_LP03604934_None_697182391_2022-01-01_2022-12-31.csv,None,LP03604934,10,2022
1308.862,data_electricity_LP03604934_None_697182391_2022-01-01_2022-12-31.csv,None,LP03604934,11,2022
1436.621,data_electricity_LP03604934_None_697182391_2022-01-01_2022-12-31.csv,None,LP03604934,12,2022
